Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,977348,-,-,-,9.93,-84.06,0,1187,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Pressure
2023,2,2,12,30,88,34,462,18.5,0.7000000000000001,90.53,83.33,907
2023,2,2,13,30,197,62,387,19.700000000000003,0.8,85.23,69.54,907
2023,2,2,14,30,516,127,699,21.200000000000003,0.9,77.55,56.160000000000004,907
2023,2,2,15,30,777,108,925,22.400000000000002,0.9,71.12,43.69,907
2023,2,2,16,30,926,92,997,23.3,0.8,67.58,33.21,906
2023,2,2,17,30,972,132,944,23.900000000000002,0.8,66.2,27.13,905
2023,2,2,18,30,751,387,414,24,0.7000000000000001,66.84,28.44,905
2023,2,2,19,30,856,130,901,23.8,0.7000000000000001,68.5,36.36,904
2023,2,2,20,30,708,97,907,23.400000000000002,0.7000000000000001,71.26,47.69,904
2023,2,2,21,30,470,107,738,22.6,0.6000000000000001,76.37,60.54,904
2023,2,2,22,30,237,66,624,21.400000000000002,0.6000000000000001,84.39,74.11,904
2023,2,2,23,30,23,18,138,20.200000000000003,0.5,92.38,87.88,905
2023,2,3,0,30,0,0,0,19.5,0.4,95.95,102.33,905
2023,2,3,1,30,0,0,0,19.1,0.4,96.72,116.64,906
2023,2,3,2,30,0,0,0,18.8,0.4,97.15,131.01,906
2023,2,3,3,30,0,0,0,18.7,0.4,96.81,145.34,906
2023,2,3,4,30,0,0,0,18.7,0.4,96.42,159.44,906
2023,2,3,5,30,0,0,0,18.5,0.4,97.36,171.76,905
2023,2,3,6,30,0,0,0,18.400000000000002,0.4,97.83,168.22,905
2023,2,3,7,30,0,0,0,18.2,0.4,98.51,154.81,904
2023,2,3,8,30,0,0,0,18.1,0.4,98.71000000000001,140.58,904
2023,2,3,9,30,0,0,0,18,0.4,99.53,126.21000000000001,905
2023,2,3,10,30,0,0,0,18,0.4,99.63,111.85000000000001,905
2023,2,3,11,30,0,0,0,18.3,0.4,97.48,97.56,906
2023,2,3,12,30,88,34,460,19.200000000000003,0.5,93.53,83.3,907
2023,2,3,13,30,334,60,783,20.700000000000003,0.6000000000000001,86.42,69.48,908
2023,2,3,14,30,516,96,752,22.200000000000003,0.6000000000000001,79.16,56.06,908
2023,2,3,15,30,404,324,110,23.400000000000002,0.5,73.54,43.54,908
2023,2,3,16,30,137,137,0,24.200000000000003,0.5,70.27,32.99,907
2023,2,3,17,30,165,165,0,24.6,0.5,69.07000000000001,26.84,906
2023,2,3,18,30,188,188,0,24.700000000000003,0.4,69.2,28.16,906
2023,2,3,19,30,374,343,39,24.5,0.5,70.58,36.13,905
2023,2,3,20,30,129,129,0,23.900000000000002,0.5,74.05,47.52,905
2023,2,3,21,30,225,187,77,22.900000000000002,0.6000000000000001,79.4,60.410000000000004,905
2023,2,3,22,30,184,62,441,21.6,0.6000000000000001,86.73,74,906
2023,2,3,23,30,23,18,119,20.5,0.5,93.17,87.81,907
2023,2,4,0,30,0,0,0,19.8,0.5,95.62,102.27,907
2023,2,4,1,30,0,0,0,19.400000000000002,0.5,95.9,116.60000000000001,908
2023,2,4,2,30,0,0,0,19.1,0.5,95.47,130.99,908
2023,2,4,3,30,0,0,0,18.8,0.5,95.3,145.35,908
2023,2,4,4,30,0,0,0,18.7,0.5,94.35000000000001,159.5,908
2023,2,4,5,30,0,0,0,18.5,0.5,94.44,171.98,907
2023,2,4,6,30,0,0,0,18.5,0.5,93.61,168.4,906
2023,2,4,7,30,0,0,0,18.400000000000002,0.5,94.11,154.89000000000001,906
2023,2,4,8,30,0,0,0,18.5,0.5,93.79,140.62,905
2023,2,4,9,30,0,0,0,18.6,0.4,94.02,126.24000000000001,906
2023,2,4,10,30,0,0,0,18.6,0.4,94.19,111.85000000000001,906
2023,2,4,11,30,0,0,0,18.6,0.4,93.51,97.54,907
2023,2,4,12,30,86,35,433,19.400000000000002,0.5,89.77,83.26,908
2023,2,4,13,30,137,51,245,20.700000000000003,0.6000000000000001,83.77,69.41,908
2023,2,4,14,30,387,231,279,22,0.7000000000000001,77.56,55.96,909
2023,2,4,15,30,194,194,0,23.1,0.8,71.98,43.39,908
2023,2,4,16,30,301,273,33,23.900000000000002,0.8,68.64,32.77,908
2023,2,4,17,30,254,252,2,24.200000000000003,0.8,67.26,26.560000000000002,907
2023,2,4,18,30,347,317,34,24.200000000000003,0.8,67.42,27.87,906
2023,2,4,19,30,218,216,2,23.900000000000002,0.8,68.54,35.910000000000004,905
2023,2,4,20,30,236,216,29,23.400000000000002,0.8,70.22,47.34,905
2023,2,4,21,30,186,148,77,22.5,0.7000000000000001,74.04,60.28,905
2023,2,4,22,30,128,59,248,21.3,0.7000000000000001,80.05,73.9,906
2023,2,4,23,30,24,19,132,20.200000000000003,0.6000000000000001,86.86,87.73,907
2023,2,5,0,30,0,0,0,19.5,0.5,91.23,102.21000000000001,907
2023,2,5,1,30,0,0,0,19.200000000000003,0.5,92.25,116.56,908
2023,2,5,2,30,0,0,0,19,0.5,92.61,130.97,908
2023,2,5,3,30,0,0,0,18.8,0.4,92.94,145.36,908
2023,2,5,4,30,0,0,0,18.7,0.4,92.61,159.56,908
2023,2,5,5,30,0,0,0,18.5,0.4,92.75,172.20000000000002,907
2023,2,5,6,30,0,0,0,18.3,0.5,92.53,168.58,907
2023,2,5,7,30,0,0,0,18.1,0.5,92.52,154.97,906
2023,2,5,8,30,0,0,0,17.900000000000002,0.5,92.13,140.67000000000002,906
2023,2,5,9,30,0,0,0,17.7,0.5,91.96000000000001,126.25,906
2023,2,5,10,30,0,0,0,17.6,0.5,91.83,111.85000000000001,906
2023,2,5,11,30,0,0,0,17.7,0.5,91.26,97.52,907
2023,2,5,12,30,85,37,402,18.5,0.6000000000000001,88.54,83.21000000000001,907
2023,2,5,13,30,330,70,738,19.8,0.7000000000000001,83.4,69.34,908
2023,2,5,14,30,575,87,870,21.3,0.7000000000000001,76.92,55.85,908
2023,2,5,15,30,777,100,930,22.5,0.7000000000000001,71.18,43.24,908
2023,2,5,16,30,725,399,387,23.400000000000002,0.7000000000000001,67.62,32.55,907
2023,2,5,17,30,263,258,6,23.900000000000002,0.6000000000000001,66.4,26.26,907
2023,2,5,18,30,486,436,56,24.1,0.6000000000000001,65.97,27.59,906
2023,2,5,19,30,628,366,322,23.900000000000002,0.6000000000000001,66.97,35.68,905
2023,2,5,20,30,501,266,345,23.3,0.6000000000000001,69.67,47.17,905
2023,2,5,21,30,240,137,206,22.5,0.6000000000000001,73.52,60.15,905
2023,2,5,22,30,130,58,258,21.1,0.6000000000000001,80.63,73.8,906
2023,2,5,23,30,24,18,140,19.8,0.6000000000000001,87.93,87.66,906
2023,2,6,0,30,0,0,0,19,0.6000000000000001,92.42,102.15,907
2023,2,6,1,30,0,0,0,18.6,0.6000000000000001,93.16,116.52,907
2023,2,6,2,30,0,0,0,18.3,0.6000000000000001,93.34,130.95,907
2023,2,6,3,30,0,0,0,18.2,0.6000000000000001,93.86,145.37,907
2023,2,6,4,30,0,0,0,18.2,0.5,94.71000000000001,159.62,907
2023,2,6,5,30,0,0,0,18.3,0.4,95.01,172.42000000000002,906
2023,2,6,6,30,0,0,0,18.1,0.4,96.33,168.74,905
2023,2,6,7,30,0,0,0,18,0.4,96.96000000000001,155.04,905
2023,2,6,8,30,0,0,0,17.900000000000002,0.4,97.35000000000001,140.70000000000002,904
2023,2,6,9,30,0,0,0,17.900000000000002,0.4,97.44,126.27,905
2023,2,6,10,30,0,0,0,17.900000000000002,0.4,97.7,111.84,905
2023,2,6,11,30,0,0,0,18.2,0.4,96.32000000000001,97.49000000000001,906
2023,2,6,12,30,88,36,439,19.1,0.5,93.04,83.16,906
2023,2,6,13,30,332,63,760,20.6,0.6000000000000001,87.81,69.26,907
2023,2,6,14,30,574,82,875,22.1,0.6000000000000001,81.24,55.75,907
2023,2,6,15,30,682,242,602,23.400000000000002,0.7000000000000001,75.14,43.08,907
2023,2,6,16,30,206,206,0,24.3,0.7000000000000001,71.48,32.32,906
2023,2,6,17,30,284,280,5,24.8,0.7000000000000001,70.12,25.97,905
2023,2,6,18,30,195,195,0,24.900000000000002,0.6000000000000001,70.41,27.29,904
2023,2,6,19,30,449,280,208,24.700000000000003,0.6000000000000001,71.94,35.45,904
2023,2,6,20,30,580,242,495,24.1,0.6000000000000001,75.04,47,903
2023,2,6,21,30,487,93,788,23.3,0.6000000000000001,79.2,60.02,904
2023,2,6,22,30,241,65,626,22,0.6000000000000001,86.24,73.7,904
2023,2,6,23,30,25,19,150,20.8,0.5,93.78,87.59,905
2023,2,7,0,30,0,0,0,20,0.5,97.95,102.10000000000001,905
2023,2,7,1,30,0,0,0,19.6,0.4,99.74000000000001,116.49000000000001,906
2023,2,7,2,30,0,0,0,19.3,0.4,100,130.94,906
2023,2,7,3,30,0,0,0,19.200000000000003,0.4,100,145.38,906
2023,2,7,4,30,0,0,0,19.1,0.4,100,159.68,906
2023,2,7,5,30,0,0,0,19,0.4,100,172.64000000000001,905
2023,2,7,6,30,0,0,0,18.900000000000002,0.4,100,168.91,904
2023,2,7,7,30,0,0,0,18.8,0.4,100,155.11,904
2023,2,7,8,30,0,0,0,18.8,0.4,100,140.74,903
2023,2,7,9,30,0,0,0,18.8,0.4,100,126.28,904
2023,2,7,10,30,0,0,0,18.7,0.4,100,111.83,904
2023,2,7,11,30,0,0,0,18.8,0.4,99.74000000000001,97.46000000000001,905
2023,2,7,12,30,84,39,378,19.5,0.6000000000000001,96.94,83.11,906
2023,2,7,13,30,166,62,292,20.5,0.7000000000000001,94.55,69.19,907
2023,2,7,14,30,333,239,166,22,0.6000000000000001,88.15,55.63,907
2023,2,7,15,30,266,258,11,23.5,0.7000000000000001,78.2,42.92,907
2023,2,7,16,30,233,224,11,24.400000000000002,0.7000000000000001,73.08,32.09,906
2023,2,7,17,30,362,333,32,24.900000000000002,0.7000000000000001,71.09,25.66,906
2023,2,7,18,30,764,336,480,25,0.6000000000000001,70.76,27,905
2023,2,7,19,30,568,428,171,24.700000000000003,0.6000000000000001,71.95,35.22,904
2023,2,7,20,30,609,199,599,24.200000000000003,0.6000000000000001,73.78,46.84,904
2023,2,7,21,30,245,197,95,23.400000000000002,0.6000000000000001,77.42,59.89,904
2023,2,7,22,30,243,66,626,22.1,0.6000000000000001,84.38,73.61,905
2023,2,7,23,30,26,20,150,20.700000000000003,0.6000000000000001,92.93,87.52,905
2023,2,8,0,30,0,0,0,19.900000000000002,0.5,96.35000000000001,102.05,905
2023,2,8,1,30,0,0,0,19.5,0.5,95.76,116.46000000000001,906
2023,2,8,2,30,0,0,0,19.200000000000003,0.5,96.60000000000001,130.93,906
2023,2,8,3,30,0,0,0,19.1,0.4,97.14,145.4,906
2023,2,8,4,30,0,0,0,18.900000000000002,0.4,97.53,159.73,905
2023,2,8,5,30,0,0,0,18.7,0.4,97.86,172.85,904
2023,2,8,6,30,0,0,0,18.5,0.4,98.68,169.06,904
2023,2,8,7,30,0,0,0,18.3,0.4,99.5,155.17000000000002,903
2023,2,8,8,30,0,0,0,18.2,0.4,99.46000000000001,140.76,903
2023,2,8,9,30,0,0,0,18.2,0.4,99.14,126.28,904
2023,2,8,10,30,0,0,0,18.1,0.4,99.73,111.82000000000001,904
2023,2,8,11,30,0,0,0,18.400000000000002,0.4,98.05,97.43,905
2023,2,8,12,30,90,34,465,19.3,0.5,94.73,83.06,905
2023,2,8,13,30,337,58,781,20.8,0.5,89.24,69.10000000000001,906
2023,2,8,14,30,582,75,896,22.400000000000002,0.6000000000000001,82.11,55.52,906
2023,2,8,15,30,764,115,884,23.900000000000002,0.6000000000000001,74.74,42.75,906
2023,2,8,16,30,659,441,257,24.8,0.6000000000000001,70.79,31.85,906
2023,2,8,17,30,793,329,513,25.3,0.6000000000000001,69.36,25.36,905
2023,2,8,18,30,656,436,246,25.400000000000002,0.5,69.74,26.7,904
2023,2,8,19,30,556,421,165,25.1,0.5,71.44,35,903
2023,2,8,20,30,605,188,607,24.5,0.6000000000000001,74.34,46.67,903
2023,2,8,21,30,312,228,166,23.5,0.6000000000000001,78.43,59.77,903
2023,2,8,22,30,226,66,563,22.1,0.6000000000000001,85.56,73.52,904
2023,2,8,23,30,26,20,137,20.8,0.6000000000000001,93.17,87.46000000000001,905
2023,2,9,0,30,0,0,0,20,0.5,97.14,102,906
2023,2,9,1,30,0,0,0,19.5,0.5,97.57000000000001,116.43,906
2023,2,9,2,30,0,0,0,19.1,0.5,97.63,130.92000000000002,907
2023,2,9,3,30,0,0,0,18.8,0.4,97.60000000000001,145.41,907
2023,2,9,4,30,0,0,0,18.5,0.4,97.57000000000001,159.79,906
2023,2,9,5,30,0,0,0,18.3,0.4,97.39,173.07,906
2023,2,9,6,30,0,0,0,18,0.4,98.07000000000001,169.21,905
2023,2,9,7,30,0,0,0,17.8,0.4,98.2,155.23,904
2023,2,9,8,30,0,0,0,17.7,0.4,98.15,140.78,904
2023,2,9,9,30,0,0,0,17.6,0.4,98.41,126.28,904
2023,2,9,10,30,0,0,0,17.6,0.4,98.48,111.8,905
2023,2,9,11,30,0,0,0,17.8,0.30000000000000004,97.67,97.39,905
2023,2,9,12,30,92,34,476,18.900000000000002,0.4,94.36,83,906
2023,2,9,13,30,340,59,786,20.5,0.4,88.84,69.02,907
2023,2,9,14,30,583,77,891,22.3,0.4,81.15,55.4,907
2023,2,9,15,30,782,97,931,23.900000000000002,0.4,73.8,42.59,907
2023,2,9,16,30,829,250,680,24.8,0.4,69.97,31.62,906
2023,2,9,17,30,665,496,186,25.3,0.30000000000000004,68.56,25.05,905
2023,2,9,18,30,721,464,287,25.400000000000002,0.30000000000000004,68.82000000000001,26.400000000000002,904
2023,2,9,19,30,696,393,369,25.1,0.4,70.66,34.77,903
2023,2,9,20,30,672,165,736,24.6,0.4,73.3,46.51,903
2023,2,9,21,30,485,108,746,23.700000000000003,0.5,77.99,59.65,903
2023,2,9,22,30,240,77,570,22.5,0.5,84.07000000000001,73.43,904
2023,2,9,23,30,26,21,117,21.200000000000003,0.5,91.73,87.39,904
2023,2,10,0,30,0,0,0,20.400000000000002,0.5,96.04,101.95,905
2023,2,10,1,30,0,0,0,19.900000000000002,0.5,97.61,116.4,906
2023,2,10,2,30,0,0,0,19.6,0.5,97.43,130.91,906
2023,2,10,3,30,0,0,0,19.3,0.5,98.19,145.42000000000002,906
2023,2,10,4,30,0,0,0,19.1,0.4,98.75,159.85,905
2023,2,10,5,30,0,0,0,18.900000000000002,0.4,99.33,173.28,905
2023,2,10,6,30,0,0,0,18.7,0.4,99.75,169.35,904
2023,2,10,7,30,0,0,0,18.6,0.4,99.65,155.28,904
2023,2,10,8,30,0,0,0,18.5,0.4,99.61,140.8,904
2023,2,10,9,30,0,0,0,18.400000000000002,0.4,99.66,126.28,904
2023,2,10,10,30,0,0,0,18.400000000000002,0.4,99.05,111.77,904
2023,2,10,11,30,0,0,0,18.5,0.4,97.86,97.34,905
2023,2,10,12,30,93,35,471,19.200000000000003,0.6000000000000001,94.4,82.94,905
2023,2,10,13,30,298,63,654,20.400000000000002,0.7000000000000001,89.65,68.93,906
2023,2,10,14,30,412,218,341,21.900000000000002,0.8,83.03,55.27,906
2023,2,10,15,30,511,367,195,23.3,0.8,74.64,42.410000000000004,906
2023,2,10,16,30,452,403,57,24.200000000000003,0.7000000000000001,69.85000000000001,31.37,905
2023,2,10,17,30,376,345,34,24.700000000000003,0.7000000000000001,68.03,24.73,905
2023,2,10,18,30,384,344,44,24.700000000000003,0.6000000000000001,68.39,26.1,904
2023,2,10,19,30,410,349,74,24.5,0.5,69.63,34.550000000000004,903
2023,2,10,20,30,418,348,101,23.900000000000002,0.5,73.06,46.34,903
2023,2,10,21,30,369,165,402,22.900000000000002,0.5,79.43,59.53,904
2023,2,10,22,30,162,66,336,21.700000000000003,0.5,87.24,73.34,904
2023,2,10,23,30,25,20,113,20.700000000000003,0.5,93.68,87.33,904
2023,2,11,0,30,0,0,0,20.200000000000003,0.5,96.04,101.91,905
2023,2,11,1,30,0,0,0,19.8,0.5,97.03,116.37,905
2023,2,11,2,30,0,0,0,19.5,0.5,96.99000000000001,130.9,906
2023,2,11,3,30,0,0,0,19.3,0.4,96.69,145.44,905
2023,2,11,4,30,0,0,0,19.1,0.4,96.77,159.9,905
2023,2,11,5,30,0,0,0,18.900000000000002,0.4,97.48,173.49,905
2023,2,11,6,30,0,0,0,18.7,0.4,98.04,169.48,904
2023,2,11,7,30,0,0,0,18.6,0.4,98.10000000000001,155.32,904
2023,2,11,8,30,0,0,0,18.400000000000002,0.4,98.49000000000001,140.81,903
2023,2,11,9,30,0,0,0,18.2,0.30000000000000004,98.82000000000001,126.27,903
2023,2,11,10,30,0,0,0,18.1,0.30000000000000004,98.53,111.75,904
2023,2,11,11,30,0,0,0,18.2,0.4,97.01,97.3,905
2023,2,11,12,30,95,34,490,19.1,0.5,93.11,82.87,905
2023,2,11,13,30,331,67,732,20.5,0.6000000000000001,88.68,68.84,906
2023,2,11,14,30,420,188,406,22.200000000000003,0.7000000000000001,81.49,55.15,906
2023,2,11,15,30,254,246,11,23.6,0.7000000000000001,73.12,42.24,906
2023,2,11,16,30,358,337,24,24.5,0.6000000000000001,68.19,31.12,905
2023,2,11,17,30,506,429,85,25,0.6000000000000001,66.15,24.41,904
2023,2,11,18,30,509,405,116,25.1,0.5,66.14,25.8,903
2023,2,11,19,30,486,373,137,24.900000000000002,0.5,67.54,34.32,903
2023,2,11,20,30,147,146,1,24.3,0.6000000000000001,70.63,46.18,902
2023,2,11,21,30,132,128,7,23.3,0.6000000000000001,76,59.410000000000004,903
2023,2,11,22,30,24,24,0,22,0.6000000000000001,83.37,73.25,903
2023,2,11,23,30,20,16,78,20.700000000000003,0.6000000000000001,91.11,87.27,904
2023,2,12,0,30,0,0,0,20,0.5,93.93,101.86,904
2023,2,12,1,30,0,0,0,19.5,0.5,94.5,116.35000000000001,905
2023,2,12,2,30,0,0,0,19.1,0.5,95.09,130.89000000000001,905
2023,2,12,3,30,0,0,0,18.900000000000002,0.5,95,145.45000000000002,905
2023,2,12,4,30,0,0,0,18.7,0.5,94.67,159.95000000000002,904
2023,2,12,5,30,0,0,0,18.6,0.5,94.32000000000001,173.70000000000002,904
2023,2,12,6,30,0,0,0,18.6,0.5,93.73,169.6,903
2023,2,12,7,30,0,0,0,18.6,0.5,93.72,155.36,903
2023,2,12,8,30,0,0,0,18.6,0.5,93.9,140.82,903
2023,2,12,9,30,0,0,0,18.6,0.5,93.89,126.25,903
2023,2,12,10,30,0,0,0,18.6,0.4,93.99,111.71000000000001,904
2023,2,12,11,30,0,0,0,18.8,0.5,92.74,97.25,904
2023,2,12,12,30,96,34,497,19.700000000000003,0.7000000000000001,88.99,82.8,905
2023,2,12,13,30,347,58,798,21,0.9,83.15,68.74,905
2023,2,12,14,30,454,142,544,22.400000000000002,0.9,76.95,55.02,906
2023,2,12,15,30,108,107,1,23.6,1,70.62,42.06,905
2023,2,12,16,30,113,113,0,24.400000000000002,0.9,66.8,30.87,905
2023,2,12,17,30,276,260,18,24.700000000000003,0.9,65.49,24.09,904
2023,2,12,18,30,280,248,36,24.700000000000003,0.9,65.25,25.5,903
2023,2,12,19,30,434,297,166,24.400000000000002,0.9,66.18,34.1,903
2023,2,12,20,30,271,234,53,23.8,0.8,68.06,46.03,903
2023,2,12,21,30,309,178,256,22.900000000000002,0.8,71.86,59.300000000000004,903
2023,2,12,22,30,254,66,650,21.700000000000003,0.7000000000000001,77.77,73.17,903
2023,2,12,23,30,29,21,165,20.6,0.6000000000000001,85.89,87.21000000000001,904
2023,2,13,0,30,0,0,0,20.1,0.6000000000000001,90.58,101.82000000000001,904
2023,2,13,1,30,0,0,0,20,0.6000000000000001,91.73,116.32000000000001,905
2023,2,13,2,30,0,0,0,19.8,0.5,92.26,130.89000000000001,905
2023,2,13,3,30,0,0,0,19.6,0.5,92.83,145.47,905
2023,2,13,4,30,0,0,0,19.5,0.5,92.78,160.01,905
2023,2,13,5,30,0,0,0,19.400000000000002,0.5,92.38,173.89000000000001,904
2023,2,13,6,30,0,0,0,19.200000000000003,0.5,93.3,169.71,904
2023,2,13,7,30,0,0,0,19.1,0.5,93.59,155.39000000000001,903
2023,2,13,8,30,0,0,0,19,0.4,93.79,140.82,903
2023,2,13,9,30,0,0,0,18.900000000000002,0.4,94.14,126.23,904
2023,2,13,10,30,0,0,0,18.8,0.4,94.64,111.68,904
2023,2,13,11,30,0,0,0,19,0.4,93.7,97.19,905
2023,2,13,12,30,96,33,498,19.8,0.5,91,82.73,905
2023,2,13,13,30,347,56,798,21.200000000000003,0.7000000000000001,85.45,68.64,905
2023,2,13,14,30,592,71,905,22.6,0.7000000000000001,78.9,54.88,906
2023,2,13,15,30,693,235,615,23.900000000000002,0.8,72.24,41.88,905
2023,2,13,16,30,760,309,524,24.700000000000003,0.8,68.34,30.62,905
2023,2,13,17,30,752,497,279,25.1,0.8,66.53,23.76,904
2023,2,13,18,30,669,434,260,25.1,0.7000000000000001,66.44,25.19,903
2023,2,13,19,30,618,433,223,24.900000000000002,0.7000000000000001,67.09,33.88,903
2023,2,13,20,30,710,119,849,24.3,0.7000000000000001,69.36,45.87,903
2023,2,13,21,30,401,172,447,23.400000000000002,0.6000000000000001,73.51,59.18,903
2023,2,13,22,30,242,64,611,22.1,0.6000000000000001,80.46000000000001,73.09,904
2023,2,13,23,30,30,21,175,20.900000000000002,0.6000000000000001,88.28,87.16,904
2023,2,14,0,30,0,0,0,20.1,0.5,93.88,101.78,905
2023,2,14,1,30,0,0,0,19.6,0.5,96.52,116.3,905
2023,2,14,2,30,0,0,0,19.3,0.4,96.69,130.88,906
2023,2,14,3,30,0,0,0,19,0.4,97.24000000000001,145.49,906
2023,2,14,4,30,0,0,0,18.900000000000002,0.4,96.71000000000001,160.06,906
2023,2,14,5,30,0,0,0,18.7,0.4,96.7,174.08,905
2023,2,14,6,30,0,0,0,18.6,0.4,96.33,169.8,904
2023,2,14,7,30,0,0,0,18.5,0.4,96.14,155.41,904
2023,2,14,8,30,0,0,0,18.400000000000002,0.4,96.53,140.82,904
2023,2,14,9,30,0,0,0,18.400000000000002,0.4,96.38,126.21000000000001,904
2023,2,14,10,30,0,0,0,18.3,0.4,96.84,111.64,905
2023,2,14,11,30,0,0,0,18.5,0.4,95.22,97.14,905
2023,2,14,12,30,99,33,516,19.5,0.5,90.74,82.65,906
2023,2,14,13,30,352,56,810,21,0.6000000000000001,84.53,68.54,907
2023,2,14,14,30,600,70,918,22.700000000000003,0.6000000000000001,76.07000000000001,54.75,907
2023,2,14,15,30,710,222,653,23.900000000000002,0.6000000000000001,69.87,41.69,907
2023,2,14,16,30,450,407,50,24.700000000000003,0.5,66.43,30.36,906
2023,2,14,17,30,792,399,428,25.1,0.5,65.11,23.43,905
2023,2,14,18,30,956,174,862,25.3,0.5,64.8,24.88,904
2023,2,14,19,30,826,228,718,25.1,0.5,66.13,33.660000000000004,904
2023,2,14,20,30,530,307,319,24.5,0.5,69.09,45.72,903
2023,2,14,21,30,226,168,113,23.700000000000003,0.5,73.66,59.07,904
2023,2,14,22,30,186,76,375,22.400000000000002,0.5,80.83,73.01,904
2023,2,14,23,30,29,22,141,21.1,0.5,88.76,87.11,905
2023,2,15,0,30,0,0,0,20.200000000000003,0.5,95.04,101.75,905
2023,2,15,1,30,0,0,0,19.700000000000003,0.5,98.03,116.28,906
2023,2,15,2,30,0,0,0,19.3,0.4,99.91,130.88,906
2023,2,15,3,30,0,0,0,19,0.4,100,145.5,907
2023,2,15,4,30,0,0,0,18.7,0.4,100,160.1,906
2023,2,15,5,30,0,0,0,18.3,0.4,100,174.26,906
2023,2,15,6,30,0,0,0,18,0.4,100,169.89000000000001,905
2023,2,15,7,30,0,0,0,17.8,0.5,100,155.43,905
2023,2,15,8,30,0,0,0,17.6,0.5,100,140.81,905
2023,2,15,9,30,0,0,0,17.400000000000002,0.5,100,126.18,905
2023,2,15,10,30,0,0,0,17.3,0.5,99.72,111.60000000000001,906
2023,2,15,11,30,0,0,0,17.5,0.5,97.21000000000001,97.08,906
2023,2,15,12,30,101,35,511,18.400000000000002,0.6000000000000001,93.02,82.57000000000001,907
2023,2,15,13,30,358,59,814,20,0.7000000000000001,86.85000000000001,68.43,907
2023,2,15,14,30,607,74,920,21.700000000000003,0.6000000000000001,78.61,54.61,907
2023,2,15,15,30,811,90,963,23.400000000000002,0.5,69.10000000000001,41.5,907
2023,2,15,16,30,907,164,859,24.5,0.4,64.13,30.1,906
2023,2,15,17,30,750,523,247,25.200000000000003,0.4,62.09,23.09,906
2023,2,15,18,30,752,481,298,25.400000000000002,0.4,62.51,24.57,905
2023,2,15,19,30,587,430,188,25.200000000000003,0.4,64.54,33.44,904
2023,2,15,20,30,463,356,153,24.6,0.4,68.42,45.57,904
2023,2,15,21,30,138,106,62,23.5,0.5,75.39,58.97,904
2023,2,15,22,30,228,73,529,22.200000000000003,0.5,84.10000000000001,72.93,904
2023,2,15,23,30,28,21,130,21,0.5,92.41,87.05,905
2023,2,16,0,30,0,0,0,20.3,0.5,96.17,101.71000000000001,906
2023,2,16,1,30,0,0,0,19.900000000000002,0.5,97.10000000000001,116.26,906
2023,2,16,2,30,0,0,0,19.5,0.4,99.05,130.88,907
2023,2,16,3,30,0,0,0,19.200000000000003,0.4,100,145.52,907
2023,2,16,4,30,0,0,0,18.900000000000002,0.4,100,160.15,907
2023,2,16,5,30,0,0,0,18.7,0.4,100,174.43,906
2023,2,16,6,30,0,0,0,18.400000000000002,0.4,100,169.96,905
2023,2,16,7,30,0,0,0,18.3,0.4,100,155.44,905
2023,2,16,8,30,0,0,0,18.2,0.4,100,140.79,904
2023,2,16,9,30,0,0,0,18.2,0.4,99.62,126.15,904
2023,2,16,10,30,0,0,0,18.2,0.4,99.63,111.55,905
2023,2,16,11,30,0,0,0,18.5,0.4,97.71000000000001,97.01,905
2023,2,16,12,30,97,37,456,19.6,0.4,93.52,82.49,906
2023,2,16,13,30,347,65,764,21.200000000000003,0.4,87.47,68.33,907
2023,2,16,14,30,349,172,304,22.8,0.4,78.96000000000001,54.47,907
2023,2,16,15,30,250,248,3,24.200000000000003,0.4,71.44,41.31,907
2023,2,16,16,30,374,360,16,25.1,0.4,67.2,29.84,906
2023,2,16,17,30,720,479,261,25.6,0.30000000000000004,65.46000000000001,22.75,905
2023,2,16,18,30,936,199,808,25.8,0.30000000000000004,65.22,24.26,904
2023,2,16,19,30,776,273,601,25.6,0.30000000000000004,66.69,33.22,903
2023,2,16,20,30,617,172,634,25.1,0.30000000000000004,69.61,45.42,903
2023,2,16,21,30,437,146,562,24.3,0.4,74.41,58.86,903
